Company Name,Equity,Ticker Symbol,E,E out of 100,S,G,ESG,EPS,Profit Margin ,Tobin's Q,Return on Asset,Return on Equity,Debt To Market Cap Ratio,Total Asset Turnover,Price to Sales Ratio
Cisco Systems Inc,US Equity,CSCO US Equity,5,99,4.3,3.7,4.33333333333333,-0.0625,-3.13711516313926,2.03289681878627,3.250706768857,6.26700804989735,0.185082427428046,0.383096744183796,3.9902820931386
Aozora Bank Ltd,JP Equity,8304 JP Equity,2,39,1,2.3,1.76666666666667,81.5466666666667,39.3519005197256,1.0128315962756,0.881473808572123,9.82576383779288,2.41504035016583,0.026850972654137,3.99137349102112
Northern Trust Corp,US Equity,NTRS US Equity,4,79,3.2,3.4,3.53333333333333,1.44,24.3565262172342,1.09430834186142,0.944706839991586,12.0785312352913,0.490962464509533,0.0448700214639494,4.01317717348641
HSBC Holdings PLC,LN Equity,HSBA LN Equity,5,99,3.8,4.2,4.33333333333333,0.100483,16.7091583685783,1.00496686838406,0.373592814788651,4.76997198372906,2.30323304351259,0.0201764648060733,4.01442740449302
AGNC Investment Corp,US Equity,AGNC US Equity,1,19,1,3.5,1.83333333333333,0.92,65.495291091172,0.997211305416064,1.76738419306687,13.8175744365863,7.25620440926884,0.0273321210317376,4.02252619344426
Allergan PLC,US Equity,AGN US Equity,3.1,61,3,4.5,3.53333333333333,-1.28333333333333,-11.2308176819296,0.918537053010697,-3.46726341367306,-6.41070417767806,0.482300673922763,0.127032448070439,4.02263853916463
Givaudan SA,SW Equity,GIVN SW Equity,3.2,63,2.8,3.7,3.23333333333333,36.480326,13.0841121495327,3.35358496319606,10.4174202416263,21.0803689064559,0.0820122225962171,0.730810967228532,4.02314552663415
Svenska Handelsbanken AB,SS Equity,SHBB SS Equity,4,79,3.3,3.9,3.73333333333333,2.04666666666667,36.1569240919185,1.0283863496324,0.558699194733065,11.7633607150074,7.06573228990595,0.0194709674365446,4.02316740231148
Micro Focus International PLC,LN Equity,MCRO LN Equity,4,79,3,3.3,3.43333333333333,0.3583,8.61071509574571,1.43476955495995,1.5556427126005,3.7710560169189,0.393377055828149,0.173022578235647,4.0306640978475
Kangwon Land Inc,KS Equity,035250 KS Equity,3,59,2,3.5,2.83333333333333,473.333332333333,24.5504517616482,1.76642845883916,10.3619744348722,12.6191729250794,0.000207024874032907,0.39335142107784,4.03586234426813
L'Oreal SA,FP Equity,OR FP Equity,3.5,69,4,3.3,3.6,2.759387,12.2417101444679,3.2272691086318,10.0928147804755,14.5238211105163,0.020551760762945,0.733379080813817,4.03793971538379
Hisamitsu Pharmaceutical Co Inc,JP Equity,4530 JP Equity,2.4,47,1.2,2,1.86666666666667,56.47,13.0063739876078,2.19819885201737,6.67734985132937,8.25008843441683,0.00322901259632417,0.510118761936033,4.03881391183448
Merck & Co Inc,US Equity,MRK US Equity,5,99,4.7,3.3,4.33333333333333,-0.0233333333333333,-0.522533000733155,2.378768390272,3.19524149909921,7.6468883506593,0.155328858517834,0.434304421645229,4.04147978088327
Pfizer Inc,US Equity,PFE US Equity,3.6,71,3.1,2.8,3.16666666666667,1.04666666666667,46.2436268730905,1.85458846980943,10.3505949500523,27.4086609535382,0.203395184004951,0.307111120944954,4.05436278943646
SES SA,FP Equity,SESG FP Equity,0.3,5,1.2,2.4,1.3,0.564635,32.5053229240596,1.22243611099439,4.61550969210578,11.694655889508,0.610737169899118,0.157566888499166,4.05642917663155
ARC Resources Ltd,CN Equity,ARX CN Equity,2.7,53,2.4,3.3,2.8,0.17,17.17779760148,1.28419570993357,6.40114906008034,10.9900198661993,0.179019524713045,0.212326733229382,4.06988205183728
Waste Connections Inc,CN Equity,WCN CN Equity,0,0,1,2,1,0.71,16.1316132529604,2.04498721652533,4.62004604700516,9.06408598329021,0.217464710419562,0.397172266881069,4.07630646073968
Inter Pipeline Ltd,CN Equity,IPL CN Equity,0,0,1.5,3.1,1.53333333333333,0.375,23.6874839358964,1.57229219920583,5.09348118897248,15.558761481886,0.595627387186137,0.22078920766051,4.08075144821258
Automatic Data Processing Inc,US Equity,ADP US Equity,5,99,3,4,4,1.14333333333333,14.9681162526855,2.12422941513134,4.38854442337346,43.7532160448046,0.038850944027813,0.319418286698321,4.08219416576039
FMC Corp,US Equity,FMC US Equity,2.6,51,3.3,3.3,3.06666666666667,2.11,28.2420159878975,2.14671530069559,6.26417474406252,20.7334532389289,0.218740192611414,0.409563683490134,4.08778281944682
Chocoladefabriken Lindt & Spruengli AG,SW Equity,LISN SW Equity,2.9,57,3.4,2.4,2.9,1569.756253,14.7733984328858,2.83407435926659,6.72465757512459,11.4776851085503,0.0676131831954876,0.610008653874847,4.10219275165666
Sankyo Co Ltd,JP Equity,6417 JP Equity,0,0,0.7,2,0.9,27.5866666666667,1.1406469470038,0.896861219928102,0.221133623517986,0.253777597921271,0.0597137448849709,0.184670133456893,4.12221549120311
Sonova Holding AG,SW Equity,SOON SW Equity,4,79,3,4,3.66666666666667,3.0576785,15.0570662332181,2.92385685749179,9.65092141632207,17.9299296090389,0.0746767554530479,0.652984474869383,4.12276750560865
BioMerieux,FP Equity,BIM FP Equity,2.9,57,3.3,3,3.06666666666667,0.694484,11.8727792703007,3.37551823471572,7.91187612148601,14.1861296472831,0.0567589339514632,0.76035090051173,4.12617710016088
APA Group,AU Equity,APA AU Equity,1,19,1.5,2.9,1.8,0.110581974,10.5744616421354,1.35402061013118,1.48008839325629,5.61321565279967,1.00994272046917,0.15426965435346,4.13360111865742
Air Products & Chemicals Inc,US Equity,APD US Equity,3.9,77,3.5,3.1,3.5,1.58666666666667,15.8551482984119,2.32171579381282,13.1440494813569,26.4314977231661,0.108150948859923,0.475214989950542,4.14627437255604
Lifestyle International Holdings Ltd,HK Equity,1212 HK Equity,0.3,5,0.5,2.5,1.1,0.987214,59.1472913717114,1.5820309570499,15.4365214548428,111.944613424106,0.749329072352239,0.229179258058524,4.14695783732369
Croda International PLC,LN Equity,CRDA LN Equity,3.9,77,3.4,3.3,3.53333333333333,0.885221,17.4076299188946,4.1277312657973,15.054787994283,33.3497571619624,0.0778091795105044,0.872224868985231,4.15012801268416
NXP Semiconductors NV,US Equity,NXPI US Equity,3.3,65,3,3.7,3.33333333333333,0.896666666666667,12.5801030086566,2.09683311164488,7.08823904383666,14.1663833859185,0.169281072119412,0.382919344628375,4.1658645018648
3M Co,US Equity,MMM US Equity,3.9,77,3.5,2.7,3.36666666666667,1.42666666666667,10.4348364992453,4.22625275496231,13.6883316029965,42.5271175225805,0.102404670447134,0.895094662301819,4.17619956799424
Perpetual Ltd,AU Equity,PPT AU Equity,3,59,3.8,3.3,3.36666666666667,1.482,25.2726847329974,2.40190923057403,12.3642560291824,22.0189069022364,0.0392020983291906,0.474547298211825,4.18264757016753
DBS Group Holdings Ltd,SP Equity,DBS SP Equity,2,39,2.7,4.7,3.13333333333333,0.456397333333333,35.6049127317847,1.02857586954188,0.877764113633121,9.44203832505721,0.956284886630515,0.0310385255706017,4.1857531504149
Swedbank AB,SS Equity,SWEDA SS Equity,5,99,3.5,4.3,4.26666666666667,4.34,40.8927251171884,1.04127756350064,0.811988472342329,15.1577279497989,4.74158987588718,0.0229521373690609,4.19139104752841
Lululemon Athletica Inc,US Equity,LULU US Equity,2.8,55,2.8,4.5,3.36666666666667,0.5575,10.591690331328,5.66406778881805,16.5968077606504,20.2483697840328,0,1.53083808716959,4.19194203495288
Enagas SA,SM Equity,ENG SM Equity,4,79,3.6,5,4.2,0.455542333333333,34.0745596431087,1.30877517273884,4.86204519844268,18.7922715668917,1.06048692209186,0.140490833486032,4.19475639062791
Nice Ltd,IT Equity,NICE IT Equity,0,0,0.8,3.3,1.36666666666667,0.706666666666667,11.7875290577372,2.25144299264394,4.76757044261415,7.75397896551737,0.0825642549486739,0.500363116453646,4.20848465736334
H Lundbeck A/S,DC Equity,LUN DC Equity,3.8,75,3.2,3.3,3.43333333333333,4.41333333333333,19.6295865080392,3.78595116050909,13.922479233081,26.2442290507279,0.0065704618148373,0.859232725038407,4.20891310027714
Iluka Resources Ltd,AU Equity,ILU AU Equity,2.1,41,2.7,4.3,3.03333333333333,-0.214984,-16.6113569321534,2.73197308892655,-7.81901442143394,-17.2592406336435,0.0726758439334084,0.490784407536509,4.21268764806775
Global Payments Inc,US Equity,GPN US Equity,1,19,1.7,4,2.23333333333333,0.936666666666667,15.0357929881719,1.98304094118264,3.79352395265914,13.779383275098,0.303470535809943,0.376250999890713,4.21420451660552
Cerner Corp,US Equity,CERN US Equity,0,0,0.9,3.5,1.46666666666667,0.676666666666667,17.3018007142135,3.6654431844652,13.1206738381129,18.0752903728667,0.0237228651712503,0.841847039082746,4.21895634482876
Vulcan Materials Co,US Equity,VMC US Equity,1.9,37,1.9,4,2.6,1.23,16.5425151955014,2.17401310659701,5.90830167824144,11.3080227807458,0.184566242945006,0.431065464011683,4.24342442776128
F5 Networks Inc,US Equity,FFIV US Equity,0.8,15,1.9,2.3,1.66666666666667,1.78666666666667,20.8969577976429,3.77739951794605,17.3803618056221,34.9678763665945,0,0.864037672677166,4.24344756162298
Fielmann AG,GR Equity,FIE GR Equity,0.3,5,0.3,4,1.53333333333333,0.493354,11.924109286174,6.63419185551998,18.2945810023755,24.6571986717287,0.000343624394501118,1.4957391856563,4.25139223762098
Bank of Kyoto Ltd/The,JP Equity,8369 JP Equity,2,39,0.2,2.3,1.5,46.254,13.765108032025,0.948406334378007,0.226966852615297,2.45843673741718,0.682830509093253,0.0114430638134823,4.25434027638989
Reckitt Benckiser Group PLC,LN Equity,RB/ LN Equity,5,99,4,3.7,4.23333333333333,8.054479,87.2517321016166,1.95002400253614,22.4305858409653,56.2266557347181,0.324736805245633,0.418374763773804,4.26137467254248
NextEra Energy Inc,US Equity,NEE US Equity,2.3,45,2.3,4.3,2.96666666666667,5.25333333333333,61.9943531048873,1.45720620346677,6.37680302917797,21.7930662201457,0.469935988829419,0.183391933211392,4.26534812491346
Marvell Technology Group Ltd,US Equity,MRVL US Equity,2.9,57,2,2.7,2.53333333333333,0.275,22.250946381643,2.16773941505608,9.13770659993848,10.4822649966359,0,0.510522402754366,4.26629341859938
Orion Oyj,FH Equity,ORNBV FH Equity,2.4,47,3.3,5,3.56666666666667,0.36,20.0787972240487,4.83526904248069,21.7808983475624,37.7258892353777,0.0370434707734848,1.05884279647682,4.2732193305889
Akamai Technologies Inc,US Equity,AKAM US Equity,5,99,3.3,4,4.1,0.26,6.88342531830569,2.54993055636423,5.10884411528353,7.02422713003747,0.0644507264005923,0.556253444285138,4.28275688632427
Albemarle Corp,US Equity,ALB US Equity,3.2,63,3.4,3.3,3.3,0.0933333333333334,2.10008759101736,2.23004032725816,4.28343559670584,9.81021971618596,0.137999660083749,0.38508235012503,4.2848357342304
eBay Inc,US Equity,EBAY US Equity,1,19,2.7,4,2.56666666666667,-0.54,-20.6851035780536,2.21516190473223,7.21593539107197,18.3464009350787,0.255529640368066,0.398688490801791,4.29387875787761
Boston Scientific Corp,US Equity,BSX US Equity,5,99,3.4,4,4.13333333333333,-0.00666666666666668,-0.0924406465356107,2.58604693351847,1.93450830585773,5.02893005906293,0.14787602761541,0.490726349775469,4.31158799489448
Hirose Electric Co Ltd,JP Equity,6806 JP Equity,2.9,57,1.3,3,2.4,138.46,15.0110965866965,1.70857316046176,6.36955619904577,7.07153870705887,0,0.372778213729671,4.32150658041163
Las Vegas Sands Corp,US Equity,LVS US Equity,2.4,47,2.5,2,2.3,1.36666666666667,31.2480977135643,3.29779034122046,14.0814249776374,45.1064172458559,0.178442633628617,0.627860891650601,4.32530791403917
Equifax Inc,US Equity,EFX US Equity,1,19,1.7,3.1,1.93333333333333,1,14.194823043765,2.46172013898605,7.89570308831706,18.5205481927019,0.18846150458047,0.482366452477668,4.3306163509269
Shimano Inc,JP Equity,7309 JP Equity,1.5,29,0.6,1,1.03333333333333,109.7,11.8277521350242,3.10110454788614,8.85992002736369,10.0476079319858,0.00574995869038235,0.737834013572354,4.34801097593104
Occidental Petroleum Corp,US Equity,OXY US Equity,1.7,33,2,2.2,1.96666666666667,0.606666666666667,13.1275840313597,1.73879448262978,2.94855246304484,5.98044052598364,0.187562308379245,0.29676354824106,4.34975143306693
M&T Bank Corp,US Equity,MTB US Equity,1,19,1,3.7,1.9,2.15666666666667,23.9540160926208,1.09095517799162,1.15905858455722,8.87942835564894,0.359130009650128,0.0493456512417582,4.39153557866396
RELX NV,NA Equity,REN NA Equity,3.5,69,3.7,4.3,3.83333333333333,0.481904,26.6153423150949,3.58756289587234,12.9579004920722,71.0036379199658,0.150996886757054,0.574474732484574,4.41164547048878
Kansas City Southern,US Equity,KSU US Equity,1,19,1.8,3.5,2.1,2.66666666666667,41.9534186993098,1.73471444374492,9.12115920406171,19.1541246308276,0.235087775516509,0.286019777580167,4.42018208974436
KLA-Tencor Corp,US Equity,KLAC US Equity,2,39,2,3.3,2.43333333333333,0.963333333333333,15.0861799166343,3.75632780549294,14.9167574430476,69.314239663951,0.162327895265162,0.710212076573445,4.42144927594025
Sage Group PLC/The,LN Equity,SGE LN Equity,4,79,2.5,4,3.5,0.1337305,16.3083426028921,2.96438824213027,9.83027791620154,26.0872330367124,0.117388263259966,0.581902603557904,4.42751298811917
Affiliated Managers Group Inc,US Equity,AMG US Equity,1,19,0.4,2.9,1.43333333333333,3.58,32.8679493754026,1.88784437332672,7.4831306577234,17.9219515501043,0.274608800820636,0.268327085816527,4.44195685297803
American Water Works Co Inc,US Equity,AWK US Equity,2.9,57,3.2,4,3.36666666666667,0.576666666666667,11.8317574147497,1.49563574649112,2.4543532702309,8.67660232675523,0.516222976631036,0.177022304574022,4.44414680306906
Hoya Corp,JP Equity,7741 JP Equity,1.1,21,1.1,1.7,1.3,64.519,18.2051717764215,3.48643444046087,15.2959302202129,19.3032565501927,0.00808362777933675,0.816320831337599,4.44835208440867
Sun Hung Kai Properties Ltd,HK Equity,16 HK Equity,3,59,3,3.4,3.13333333333333,11.4,60.0333538773883,0.781129349735346,8.34269328197854,10.7943044566321,0.1961850334324,0.133814592294475,4.44888992191013
CSX Corp,US Equity,CSX US Equity,4.3,85,3.8,4.5,4.2,1.97333333333333,61.8341912697822,1.97796144915046,12.1132077165828,33.9772800819884,0.248395098717949,0.320824384263052,4.44961304506199
RELX PLC,LN Equity,REL LN Equity,3.5,69,3.7,4.3,3.83333333333333,0.481904,26.6153423150949,3.6452286086461,12.9579004920722,71.0036379199658,0.151017379005396,0.574474732484574,4.48437225156939
Kinnevik AB,SS Equity,KINVB SS Equity,0.2,3,1.5,2.9,1.53333333333333,13.8466666666667,97.6777266289223,0.864963167509371,19.4454988522229,20.0427306096206,0.0434664458174984,0.198657021573093,4.53297530607215
Kakao Corp,KS Equity,035720 KS Equity,1,19,0,3,1.33333333333333,276.45673,3.60973602558272,1.78614980320699,1.64430362604887,2.59999602660196,0.0966238729181038,0.323280790467109,4.53706149538233
Macau Legend Development Ltd,HK Equity,1680 HK Equity,0.3,5,0.1,2.5,0.966666666666667,-0.044481,-28.4433584484087,1.10386433078036,-4.42220552249871,-7.84827340723129,0.342266967968516,0.160038739329611,4.58010137618957
Agnico Eagle Mines Ltd,CN Equity,AEM CN Equity,3,59,3.3,4.6,3.63333333333333,0.216666666666667,8.73673551626769,1.68806811868956,3.21753699876412,5.11231501936495,0.132635063987656,0.295511432203091,4.61116593697138
Synopsys Inc,US Equity,SNPS US Equity,1,19,2.3,3.7,2.33333333333333,0.1625,3.06588124718535,2.68892984696041,2.80656195352532,4.64922079810157,0.0328285561350708,0.512417836262382,4.61427588793951
Spirax-Sarco Engineering PLC,LN Equity,SPX LN Equity,2.1,41,3.1,3.3,2.83333333333333,1.317007,16.9794772846869,3.38938771351168,13.467207861568,27.849443364552,0.0950932469006782,0.853407391582995,4.61483800759118
Experian PLC,LN Equity,EXPN LN Equity,5,99,2.7,4,3.9,0.4450275,17.315467482378,3.09825197849647,10.36552593889,32.0420090067331,0.172549811174702,0.573753546480468,4.61665747592151
Comerica Inc,US Equity,CMA US Equity,5,99,1.4,4.3,3.56666666666667,1.18666666666667,25.48547941769,1.096529996559,1.08247014337965,9.87850254014467,0.359845118824928,0.0450591539733389,4.63031724436222
Treasury Wine Estates Ltd,AU Equity,TWE AU Equity,2.9,57,3.1,3.9,3.3,0.256,14.0056860691306,2.54785267551704,6.07492598496926,8.99460492300776,0.0565043273987263,0.474910802398846,4.63790198217442
Hamamatsu Photonics KK,JP Equity,6965 JP Equity,3.3,65,1,1.7,2,32.1166666666667,13.9233105163674,2.68465411730764,8.045683646643,10.3149992471386,0.0148378105523065,0.585332312428985,4.67986716396819
Agilent Technologies Inc,US Equity,A US Equity,4.1,81,3,3,3.36666666666667,0.1875,5.29237860477729,2.97261644398894,5.37778685693245,9.72385807405863,0.0979927749724328,0.554973984306514,4.71328053140148
SAP SE,GR Equity,SAP GR Equity,4,79,4,3.7,3.9,0.986666666666667,19.3923540786939,2.95078611906411,9.05284181641346,15.6180453318862,0.063720420364101,0.535593271453879,4.73823765560093
Melisron Ltd,IT Equity,MLSR IT Equity,0,0,0.1,0,0.0333333333333333,4.214502,47.8928917858347,1.07422445126668,4.67443990367057,16.9175856346207,1.51832245645695,0.0813399796670624,4.74052599692159
Johnson & Johnson,US Equity,JNJ US Equity,4.6,91,4,2.7,3.76666666666667,-0.32,-4.02246305013017,2.85274435202618,4.12989536851317,8.47509544051621,0.0959846241740242,0.512179268258887,4.74848655107415
Hexagon AB,SS Equity,HEXAB SS Equity,0.7,13,2.3,2.3,1.76666666666667,0.53,21.4417313349271,2.31900727270055,8.0025532523914,14.5011198330362,0.144277649714278,0.419453199970021,4.75496068906815
Stryker Corp,US Equity,SYK US Equity,1,19,1.4,3,1.8,0.56,6.97756224309834,3.14979481062451,6.03389137356968,13.078192547531,0.127221280950482,0.587634747988109,4.75637748979727
Tesla Inc,US Equity,TSLA US Equity,0.3,5,0.2,2.2,0.9,-3.96666666666667,-20.701910698203,2.68361683097527,-7.83551047039609,-43.7237078045071,0.179010836694675,0.487817943418258,4.75846031360266
Bristol-Myers Squibb Co,US Equity,BMY US Equity,4.4,87,4.3,2.7,3.8,0.00333333333333335,0.658330922278761,3.6637461578048,6.09035302739633,13.931773934382,0.0829111718882762,0.620942589152175,4.76742455430679
Union Pacific Corp,US Equity,UNP US Equity,2.8,55,2.7,4.5,3.33333333333333,4.16,59.8488758032677,2.33960323228608,15.3958288535516,40.2328498808555,0.17108045012439,0.37417560065384,4.7716154250316
Intu Properties PLC,LN Equity,INTU LN Equity,2.8,55,2.9,3.9,3.2,0.066701,28.8010286081646,0.847445626456992,2.0478460760642,4.31080785374684,1.69465431316887,0.0584963876826831,4.79324811866106
MTR Corp Ltd,HK Equity,66 HK Equity,2.9,57,3,3.9,3.26666666666667,1.559413,36.7549929234156,1.41268160061721,6.45892981877077,10.6591927541051,0.198103773315505,0.212777389715759,4.81798706634826
Commerce Bancshares Inc/MO,US Equity,CBSH US Equity,1,19,1.4,3.3,1.9,0.818730158730159,28.0329500906321,1.14199479178012,1.28549374199493,12.606892558579,0.223635771316243,0.0512369321728692,4.8301850935557
Red Electrica Corp SA,SM Equity,REE SM Equity,3,59,4.7,4.6,4.1,0.320408666666667,35.1912942379703,1.60114659878697,6.22341325727361,22.8110921591869,0.655923919133001,0.183269123496619,4.83605193326326
Citrix Systems Inc,US Equity,CTXS US Equity,1,19,2.7,2.3,2,-0.0333333333333333,0.845254735079694,3.03981886716034,3.19852877039292,9.54994310702241,0.136764480405389,0.498137206390783,4.83808636905971
Aeroports de Paris,FP Equity,ADP FP Equity,3.5,69,3.2,4,3.56666666666667,4.143451,18.9990732159407,1.77810699194452,4.59224706450056,12.8879358988827,0.317852555254286,0.290895930513109,4.84510522114479
Sartorius AG,GR Equity,SRT3 GR Equity,2.9,57,3,2.4,2.76666666666667,0.485666666666667,9.34254349517489,3.12488188469722,5.2380661340539,18.1027530328904,0.167292721664616,0.68788930377869,4.84707899686711
